"library","zotero_parent","att_key","doi","surname","year","title","file_exists","local_path"
"groups/735051","UXQL655X","SKAJFVW6","10.1126/science.aaa8415","Jordan","2015","Machine learning: Trends, perspectives, and prospects","True","C:\Users\Ben Bolen\Zotero\storage\SKAJFVW6\Jordan and Mitchell - 2015 - Machine learning Trends, perspectives, and prospects.pdf"
"groups/735051","7KLRC8VP","2CR9AMUL","10.1007/s00221-008-1611-6","Berlucchi","2009","Neuronal plasticity: historical roots and evolution of meaning","True","C:\Users\Ben Bolen\Zotero\storage\2CR9AMUL\Berlucchi and Buchtel - 2009 - Neuronal plasticity historical roots and evolution of meaning.pdf"
"groups/735051","H7IAZ6Y7","37HXIKQV","10.1113/jphysiol.1958.sp006101","Eccles","1958","Integrative pattern of Ia synaptic actions on motoneurones of hip and knee muscles","True","C:\Users\Ben Bolen\Zotero\storage\37HXIKQV\Eccles and Lundberg - 1958 - Integrative pattern of Ia synaptic actions on motoneurones of hip and knee muscles.pdf"
"groups/735051","GF95QC93","UGLE9AX7","10.1152/jn.1976.39.5.1090","Procházka","1976","Discharges of single hindlimb afferents in the freely moving cat.","True","C:\Users\Ben Bolen\Zotero\storage\UGLE9AX7\Prochazka et al. - 1976 - Discharges of single hindlimb afferents in the freely moving cat.pdf"
"groups/735051","FZPXUUER","CUARHRLZ","10.1007/bf02422059","Schopf","1986","Newly discovered early Archean (3.4–3.5 Ga Old) microorganisms from the Warrawoona Group of Western Australia","True","C:\Users\Ben Bolen\Zotero\storage\CUARHRLZ\Schopf and Packer - 1986 - Newly discovered early Archean (3.4–3.5 Ga Old) mi.pdf"
"groups/735051","TD2MS4GA","YEW7PZVR","10.1113/jphysiol.1977.sp011864","Prochazka","1977","Ia afferent activity during a variety of voluntary movements in the cat","True","C:\Users\Ben Bolen\Zotero\storage\YEW7PZVR\Prochazka et al. - 1977 - Ia afferent activity during a variety of voluntary.pdf"
"groups/735051","F6KF7U67","RV4P4B6T","10.15607/rss.2016.xii.004","Unknown","","Robot Motion Planning on a Chip","True","C:\Users\Ben Bolen\Zotero\storage\RV4P4B6T\(PDF) Robot Motion Planning on a Chip.pdf"
"groups/735051","RIYHITNL","ZCMKV94A","10.1109/aicas54282.2022.9870000","Neuman","2022","Tiny Robot Learning: Challenges and Directions for Machine Learning in Resource-Constrained Robots","True","C:\Users\Ben Bolen\Zotero\storage\ZCMKV94A\Neuman et al. - 2022 - Tiny Robot Learning Challenges and Directions for.pdf"
"groups/735051","DBDVN5SN","AB2LGKS7","","Ali","2025","On the Necessity of Real-Time Principles in GPU-Driven Autonomous Robots","True","C:\Users\Ben Bolen\Zotero\storage\AB2LGKS7\Ali et al. - On the Necessity of Real-Time Principles in GPU-Dr.pdf"
"groups/735051","PNERR92Y","VYBUYKX3","10.1109/iros45743.2020.9341361","Bouman","2020","Autonomous Spot: Long-Range Autonomous Exploration of Extreme Environments with Legged Locomotion","True","C:\Users\Ben Bolen\Zotero\storage\VYBUYKX3\Bouman et al. - 2020 - Autonomous Spot Long-Range Autonomous Exploration.pdf"
"groups/735051","GPUB7AW5","66J9GKIT","","McNeal","2024","Real-time, pulse-based actuation of braided pneumatic actuator muscles","True","C:\Users\Ben Bolen\Zotero\storage\66J9GKIT\McNeal and Hunt - 2024 - Real-time, pulse-based actuation of braided pneuma.pdf"
"groups/735051","BQ8BTG6E","NXG3IU6T","10.1016/0306-4522(83)90010-6","Levy","1983","Temporal contiguity requirements for long-term associative potentiation/depression in the hippocampus","True","C:\Users\Ben Bolen\Zotero\storage\NXG3IU6T\Levy and Steward - 1983 - Temporal contiguity requirements for long-term ass.pdf"
"groups/735051","SA4AWMJ9","QUHQKK7T","10.1523/jneurosci.18-24-10464.1998","Bi","1998","Synaptic modifications in cultured hippocampal neurons: dependence on spike timing, synaptic strength, and postsynaptic cell type","True","C:\Users\Ben Bolen\Zotero\storage\QUHQKK7T\Bi and Poo - 1998 - Synaptic modifications in cultured hippocampal neu.pdf"
"groups/735051","C8CIGA6L","XARDXK8J","10.3389/fncir.2015.00085","Frémaux","2016","Neuromodulated Spike-Timing-Dependent Plasticity, and Theory of Three-Factor Learning Rules","True","C:\Users\Ben Bolen\Zotero\storage\XARDXK8J\Frémaux and Gerstner - 2016 - Neuromodulated Spike-Timing-Dependent Plasticity, .pdf"
"groups/735051","U5QI4IB2","6QBEXPCP","10.48550/arxiv.1705.06963","Schuman","2017","A Survey of Neuromorphic Computing and Neural Networks in Hardware","True","C:\Users\Ben Bolen\Zotero\storage\6QBEXPCP\Schuman et al. - 2017 - A Survey of Neuromorphic Computing and Neural Netw.pdf"
"groups/735051","VQKPAVLB","MWAAY9LL","10.1115/1.4023390","Millard","2013","Flexing Computational Muscle: Modeling and Simulation of Musculotendon Dynamics","True","C:\Users\Ben Bolen\Zotero\storage\MWAAY9LL\Millard et al. - 2013 - Flexing Computational Muscle Modeling and Simulat.pdf"
"groups/735051","S7JDWR7U","ULKZSJGT","10.1073/pnas.0900546106","Zhang","2009","Gain in sensitivity and loss in temporal contrast of STDP by dopaminergic modulation at hippocampal synapses","True","C:\Users\Ben Bolen\Zotero\storage\ULKZSJGT\Zhang et al. - 2009 - Gain in sensitivity and loss in temporal contrast .pdf"
"groups/735051","KHLGKN9Q","IQNNAEWJ","10.1523/jneurosci.4402-07.2008","Pawlak","2008","Dopamine receptor activation is required for corticostriatal spike-timing-dependent plasticity","True","C:\Users\Ben Bolen\Zotero\storage\IQNNAEWJ\Pawlak and Kerr - 2008 - Dopamine receptor activation is required for corti.pdf"
"groups/735051","GSVQHVD4","XGL2W5B2","10.1523/jneurosci.23-09-03697.2003","Gütig","2003","Learning input correlations through nonlinear temporally asymmetric Hebbian plasticity","True","C:\Users\Ben Bolen\Zotero\storage\XGL2W5B2\Gütig et al. - 2003 - Learning input correlations through nonlinear temp.pdf"
"groups/735051","2UQ4ZMSY","XPIQZ3YF","","Hertz","1991","Introduction To The Theory Of Neural Computation","True","C:\Users\Ben Bolen\Zotero\storage\XPIQZ3YF\2025 - (PDF) Introduction To The Theory Of Neural Computa.pdf"
"groups/735051","7XD6Y9PU","E7M5YCEG","10.1038/25665","Zhang","1998","A critical window for cooperation and competition among developing retinotectal synapses","True","C:\Users\Ben Bolen\Zotero\storage\E7M5YCEG\Zhang et al. - 1998 - A critical window for cooperation and competition .pdf"
"groups/735051","93HPJTDV","UHZZCPC9","","Shatz","1992","The Developing Brain","True","C:\Users\Ben Bolen\Zotero\storage\UHZZCPC9\Shatz - 1992 - The Developing Brain.pdf"
"groups/735051","UHK5RTCK","YVFM8PS9","10.1152/jn.1967.30.3.466","Houk","1967","Responses of Golgi tendon organs to active contractions of the soleus muscle of the cat.","True","C:\Users\Ben Bolen\Zotero\storage\YVFM8PS9\Houk and Henneman - 1967 - Responses of Golgi tendon organs to active contrac.pdf"
"groups/735051","IAD47LNA","UL4APE7B","10.1523/jneurosci.4186-05.2006","Tryba","2006","Gasping activity in vitro: a rhythm dependent on 5-HT2A receptors","True","C:\Users\Ben Bolen\Zotero\storage\UL4APE7B\Tryba et al. - 2006 - Gasping activity in vitro a rhythm dependent on 5.pdf"
"groups/735051","CJ92AIUH","NXH5QEN5","10.1152/jn.2000.84.5.2709","Abelew","2000","Local Loss of Proprioception Results in Disruption of Interjoint Coordination During Locomotion in the Cat","True","C:\Users\Ben Bolen\Zotero\storage\NXH5QEN5\Abelew et al. - 2000 - Local Loss of Proprioception Results in Disruption.pdf"
"groups/735051","NHIFKZXY","69P88RIQ","10.1002/dev.21282","Sharp","2015","Pyridoxine Treatment Alters Embryonic Motility in Chicks: Implications for the Role of Proprioception","True","C:\Users\Ben Bolen\Zotero\storage\69P88RIQ\Sharp and Bekoff - 2015 - Pyridoxine Treatment Alters Embryonic Motility in .pdf"
"groups/735051","7MEM4AYD","4NLZXYHC","10.1152/japplphysiol.00393.2004","Moritz","2004","Passive dynamics change leg mechanics for an unexpected surface during human hopping","True","C:\Users\Ben Bolen\Zotero\storage\4NLZXYHC\Moritz and Farley - 2004 - Passive dynamics change leg mechanics for an unexp.pdf"
"groups/735051","DL3ZMQ8V","4TSCQIWZ","10.1242/jeb.244629","Duman","2023","Hindlimb muscle spindles inform preparatory forelimb coordination prior to landing in toads","True","C:\Users\Ben Bolen\Zotero\storage\4TSCQIWZ\Duman and Azizi - 2023 - Hindlimb muscle spindles inform preparatory foreli.pdf"
"groups/735051","D9FPFD55","KPM9PQE6","10.3389/fncel.2019.00512","Laliberte","2019","Propriospinal Neurons: Essential Elements of Locomotor Control in the Intact and Possibly the Injured Spinal Cord","True","C:\Users\Ben Bolen\Zotero\storage\KPM9PQE6\Laliberte et al. - 2019 - Propriospinal Neurons Essential Elements of Locom.pdf"
"groups/735051","NU75BEIA","DQ8HHCPI","10.1523/jneurosci.1829-17.2017","Gosgnach","2017","Delineating the Diversity of Spinal Interneurons in Locomotor Circuits","True","C:\Users\Ben Bolen\Zotero\storage\DQ8HHCPI\Gosgnach et al. - 2017 - Delineating the Diversity of Spinal Interneurons i.pdf"
"groups/735051","DW9PZKVQ","3W26RRLF","10.1007/978-1-4939-3267-2_5","Shevtsova","2016","Modeling the Organization of Spinal Cord Neural Circuits Controlling Two-Joint Muscles","True","C:\Users\Ben Bolen\Zotero\storage\3W26RRLF\Shevtsova et al. - 2016 - Modeling the Organization of Spinal Cord Neural Ci.pdf"
"groups/735051","FUZPNBI4","W2QC9WS3","10.1088/1741-2560/8/6/065003","Spardy","2011","A dynamical systems analysis of afferent control in a neuromechanical model of locomotion: I. Rhythm generation","True","C:\Users\Ben Bolen\Zotero\storage\W2QC9WS3\Spardy et al. - 2011 - A dynamical systems analysis of afferent control i.pdf"
"groups/735051","FUZPNBI4","2HGNW5LV","10.1088/1741-2560/8/6/065003","Spardy","2011","A dynamical systems analysis of afferent control in a neuromechanical model of locomotion: I. Rhythm generation","True","C:\Users\Ben Bolen\Zotero\storage\2HGNW5LV\Spardy et al. - 2011 - A dynamical systems analysis of afferent control i.pdf"
"groups/735051","KCC2QRCW","GUPC462T","10.1007/978-1-4939-3267-2_2","Markin","2016","A Neuromechanical Model of Spinal Control of Locomotion","True","C:\Users\Ben Bolen\Zotero\storage\GUPC462T\Markin et al. - 2016 - A Neuromechanical Model of Spinal Control of Locom.pdf"
"groups/735051","KCC2QRCW","NY5DZNJ9","10.1007/978-1-4939-3267-2_2","Markin","2016","A Neuromechanical Model of Spinal Control of Locomotion","True","C:\Users\Ben Bolen\Zotero\storage\NY5DZNJ9\Markin et al. - 2016 - A Neuromechanical Model of Spinal Control of Locom.pdf"
"groups/735051","KCC2QRCW","FRDYHH8G","10.1007/978-1-4939-3267-2_2","Markin","2016","A Neuromechanical Model of Spinal Control of Locomotion","False","C:\Users\Ben Bolen\Zotero\storage\FRDYHH8G\Markin et al. - 2016 - A Neuromechanical Model of Spinal Control of Locom.pdf"
"groups/735051","D4EWYL76","SCLPYSAR","10.3390/polym16050684","Zhang","2024","Design and Optimization of 3D-Printed Variable Cross-Section I-Beams Reinforced with Continuous and Short Fibers","True","C:\Users\Ben Bolen\Zotero\storage\SCLPYSAR\Zhang et al. - 2024 - Design and Optimization of 3D-Printed Variable Cro.pdf"
"groups/735051","WMXYNSEK","69JK9UMY","10.1007/s40964-022-00356-w","Sandanamsamy","2023","A comprehensive review on fused deposition modelling of polylactic acid","True","C:\Users\Ben Bolen\Zotero\storage\69JK9UMY\Sandanamsamy et al. - 2023 - A comprehensive review on fused deposition modelli.pdf"
"groups/735051","JTS6PLCZ","JH9EJUJZ","10.3390/ma13010015","Pastor-Artigues","2019","Elastic Asymmetry of PLA Material in FDM-Printed Parts: Considerations Concerning Experimental Characterisation for Use in Numerical Simulations","True","C:\Users\Ben Bolen\Zotero\storage\JH9EJUJZ\Pastor-Artigues et al. - 2019 - Elastic Asymmetry of PLA Material in FDM-Printed P.pdf"
"groups/735051","D3P5QCWF","7SXU8HKX","10.1016/0032-3861(92)90377-9","Wilfong","1992","Separation of polymerization and crystallization processes for nylon-6","True","C:\Users\Ben Bolen\Zotero\storage\7SXU8HKX\Wilfong et al. - 1992 - Separation of polymerization and crystallization p.pdf"
"groups/735051","HFGC2XH3","RWG3WCRQ","10.1007/s10965-013-0308-0","Rusu","2013","Evaluation of thermal and mechanical behavior of some anionic polyesteramide copolymers","True","C:\Users\Ben Bolen\Zotero\storage\RWG3WCRQ\Rusu and Rusu - 2013 - Evaluation of thermal and mechanical behavior of s.pdf"
"groups/735051","MBVW5H9P","EYF9SX5H","10.1007/978-3-031-72597-5_7","Jubert","2024","Flexible Strain Gauge Sensors as Real-Time Stretch Receptors for Use in Biomimetic BPA Muscle Applications","True","C:\Users\Ben Bolen\Zotero\storage\EYF9SX5H\Jubert et al. - 2024 - Flexible Strain Gauge Sensors as Real-time Stretch.pdf"
"groups/735051","FTQG7W85","3UC7FLXD","10.1186/s12984-019-0559-z","Durandau","2019","Voluntary control of wearable robotic exoskeletons by patients with paresis via neuromechanical modeling","True","C:\Users\Ben Bolen\Zotero\storage\3UC7FLXD\Durandau et al. - 2019 - Voluntary control of wearable robotic exoskeletons.pdf"
"groups/735051","4NJFY349","Q5YNHQFW","10.1109/icra46639.2022.9811684","Wang","2022","MyoSim: Fast and physiologically realistic MuJoCo models for musculoskeletal and exoskeletal studies","True","C:\Users\Ben Bolen\Zotero\storage\Q5YNHQFW\Wang et al. - 2022 - MyoSim Fast and physiologically realistic MuJoCo .pdf"
"groups/735051","MNC6TMBW","KUUKAVF3","10.1007/978-3-030-70316-5_45","Ikkala","2022","Converting Biomechanical Models from OpenSim to MuJoCo","True","C:\Users\Ben Bolen\Zotero\storage\KUUKAVF3\Ikkala and Hämäläinen - 2022 - Converting Biomechanical Models from OpenSim to Mu.pdf"
"groups/735051","ITW7GWDY","MB3V5T48","10.1088/1402-4896/ac437e","Cai","2021","The phase transition of polyamide 6 with pre-stretching process at different temperatures","True","C:\Users\Ben Bolen\Zotero\storage\MB3V5T48\Cai et al. - 2021 - The phase transition of polyamide 6 with pre-stret.pdf"
"groups/735051","JM4PLYGN","RBZVRAW3","10.1016/j.addma.2022.102599","Kumar Jain","2022","Role of annealing and isostatic compaction on mechanical properties of 3D printed short glass fiber nylon composites","True","C:\Users\Ben Bolen\Zotero\storage\RBZVRAW3\Kumar Jain et al. - 2022 - Role of annealing and isostatic compaction on mech.pdf"
"groups/735051","766IZ6IZ","N97SMA4T","10.1016/j.tca.2017.09.021","Parodi","2017","Glass transition temperature versus structure of polyamide 6: A flash-DSC study","True","C:\Users\Ben Bolen\Zotero\storage\N97SMA4T\Parodi et al. - 2017 - Glass transition temperature versus structure of p.pdf"
"groups/735051","KVRHQUSG","59CB6WA5","10.3390/polym10070710","Parodi","2018","Structure–Properties Relations for Polyamide 6, Part 1: Influence of the Thermal History during Compression Moulding on Deformation and Failure Kinetics","True","C:\Users\Ben Bolen\Zotero\storage\59CB6WA5\Parodi et al. - 2018 - Structure–Properties Relations for Polyamide 6, Pa.pdf"
"groups/735051","NCGBHPYH","6FDAZUDY","10.1002/pol.20200454","Seguela","2020","Overview and critical survey of polyamide6 structural habits: Misconceptions and controversies","True","C:\Users\Ben Bolen\Zotero\storage\6FDAZUDY\Seguela - 2020 - Overview and critical survey of polyamide6 structu.pdf"
"groups/735051","E87KHQYE","QKCEY5U5","","Unknown","","Control of Mammalian Locomotion by Somatosensory Feedback - Frigon - 2022 - Comprehensive Physiology - Wiley Online Library","True","C:\Users\Ben Bolen\Zotero\storage\QKCEY5U5\Control of Mammalian Locomotion by Somatosensory F.pdf"
"groups/735051","T35R37AP","VH3GN47A","10.3389/frobt.2024.1449721","Li","2024","Controller design and experimental validation of walking for a musculoskeletal bipedal lower limb robot based on the spring-loaded inverted pendulum model","True","C:\Users\Ben Bolen\Zotero\storage\VH3GN47A\Li et al. - 2024 - Controller design and experimental validation of w.pdf"
"groups/735051","QVEH8E98","SJCCWDWK","10.1088/1748-3190/ad839e","Tanaka","2024","Enhancing postural stability in musculoskeletal quadrupedal locomotion through tension feedback for CPG-based controller","True","C:\Users\Ben Bolen\Zotero\storage\SJCCWDWK\Tanaka et al. - 2024 - Enhancing postural stability in musculoskeletal qu.pdf"
"groups/735051","ZE92KPYH","UIIC7AHG","10.1109/sii59315.2025.10870582","Yoshida","2025","Implementing Stretch Reflex in Musculoskeletal Robots Driven by Pneumatic Artificial Muscles Using Nonlinear Spring Model*","True","C:\Users\Ben Bolen\Zotero\storage\UIIC7AHG\Yoshida et al. - 2025 - Implementing Stretch Reflex in Musculoskeletal Rob.pdf"
"groups/735051","KVUMSD5Q","X5PLIH4D","","Unknown","","Full article: Investigation of arm stabilization with proprioceptive sensory reflex pathways on a 2-DoF musculoskeletal robot actuated by pneumatic artificial muscles","True","C:\Users\Ben Bolen\Zotero\storage\X5PLIH4D\Full article Investigation of arm stabilization w.pdf"
"groups/735051","53MMADKJ","85DAWLDW","10.3390/app12094146","Fukuoka","2022","Pace Running of a Quadruped Robot Driven by Pneumatic Muscle Actuators: An Experimental Study","True","C:\Users\Ben Bolen\Zotero\storage\85DAWLDW\Fukuoka et al. - 2022 - Pace Running of a Quadruped Robot Driven by Pneuma.pdf"
"groups/735051","EQZSNW6E","IVA2HNNM","10.7554/elife.98841","Rybak","2024","Operation regimes of spinal circuits controlling locomotion and the role of supraspinal drives and sensory feedback","True","C:\Users\Ben Bolen\Zotero\storage\IVA2HNNM\Rybak et al. - 2024 - Operation regimes of spinal circuits controlling l.pdf"
"groups/735051","MGYWT5TP","WUPIGG6P","10.7554/elife.103504","Rybak","2025","Operation of spinal sensorimotor circuits controlling phase durations during tied-belt and split-belt locomotion after a lateral thoracic hemisection","True","C:\Users\Ben Bolen\Zotero\storage\WUPIGG6P\Rybak et al. - 2025 - Operation of spinal sensorimotor circuits controll.pdf"
"groups/735051","FZD59HCB","KRT2CNWP","10.1007/s00422-022-00951-8","Wang","2022","Variational and phase response analysis for limit cycles with hard boundaries, with applications to neuromechanical control problems","True","C:\Users\Ben Bolen\Zotero\storage\KRT2CNWP\Wang et al. - 2022 - Variational and phase response analysis for limit .pdf"
"groups/735051","SUNBRTVF","XEQP3QJR","10.1152/jn.00230.2022","Lecomte","2022","Modulation of the gait pattern during split-belt locomotion after lateral spinal cord hemisection in adult cats","True","C:\Users\Ben Bolen\Zotero\storage\XEQP3QJR\Lecomte et al. - 2022 - Modulation of the gait pattern during split-belt l.pdf"
"groups/735051","AWDACIVT","TAV7XCRW","10.1113/jp287448","Rahmati","2025","Role of forelimb morphology in muscle sensorimotor functions during locomotion in the cat","True","C:\Users\Ben Bolen\Zotero\storage\TAV7XCRW\Rahmati et al. - 2025 - Role of forelimb morphology in muscle sensorimotor.pdf"
"groups/735051","QY48RMC4","TB6DAISP","10.1113/jp288089","Klishko","2025","Effects of spinal transection and locomotor speed on muscle synergies of the cat hindlimb","True","C:\Users\Ben Bolen\Zotero\storage\TB6DAISP\Klishko et al. - 2025 - Effects of spinal transection and locomotor speed .pdf"
"groups/735051","EL6UYIFW","EDBWUWBT","10.3389/fncom.2023.1143323","Fietkiewicz","2023","Tutorial: using NEURON for neuromechanical simulations","True","C:\Users\Ben Bolen\Zotero\storage\EDBWUWBT\Fietkiewicz et al. - 2023 - Tutorial using NEURON for neuromechanical simulat.pdf"
"groups/735051","VUUQAD3Q","S4II7PC3","","Unknown","","NeuroMechFly, a neuromechanical model of adult Drosophila melanogaster - ProQuest","True","C:\Users\Ben Bolen\Zotero\storage\S4II7PC3\NeuroMechFly, a neuromechanical model of adult Dro.pdf"
"groups/735051","4WRZ8QXL","7E7F6Q7I","10.1088/1741-2552/acfdcc","Di Russo","2023","Investigating the roles of reflexes and central pattern generators in the control and modulation of human locomotion using a physiologically plausible neuromechanical model","True","C:\Users\Ben Bolen\Zotero\storage\7E7F6Q7I\Di Russo et al. - 2023 - Investigating the roles of reflexes and central pa.pdf"
"groups/735051","ZTFCJR4R","FPWVFAWM","10.1002/cphy.c240002","Nichols","2024","Neuromechanical Circuits of the Spinal Motor Apparatus","True","C:\Users\Ben Bolen\Zotero\storage\FPWVFAWM\Nichols - 2024 - Neuromechanical Circuits of the Spinal Motor Appar.pdf"
"groups/735051","A8KPP36V","LWPYY9SB","10.1002/cphy.c240002","Nichols","2024","Neuromechanical Circuits of the Spinal Motor Apparatus","True","C:\Users\Ben Bolen\Zotero\storage\LWPYY9SB\Nichols - 2024 - Neuromechanical Circuits of the Spinal Motor Appar.pdf"
"groups/735051","MNFISTGM","VXFR9VEQ","10.3389/fncom.2017.00015","Song","2017","Evaluation of a Neuromechanical Walking Control Model Using Disturbance Experiments","True","C:\Users\Ben Bolen\Zotero\storage\VXFR9VEQ\Song and Geyer - 2017 - Evaluation of a Neuromechanical Walking Control Mo.pdf"
"groups/735051","WJ4Y4G75","A4J7IS6F","10.3389/fnbot.2019.00086","Torricelli","2019","Editorial: Assessing Bipedal Locomotion: Towards Replicable Benchmarks for Robotic and Robot-Assisted Locomotion","True","C:\Users\Ben Bolen\Zotero\storage\A4J7IS6F\Torricelli et al. - 2019 - Editorial Assessing Bipedal Locomotion Towards R.pdf"
"groups/735051","UC8ILYCL","DVMW4RZZ","10.3389/fncom.2019.00013","Sreenivasa","2019","Editorial: Neuromechanics and Control of Physical Behavior: From Experimental and Computational Formulations to Bio-inspired Technologies","True","C:\Users\Ben Bolen\Zotero\storage\DVMW4RZZ\Sreenivasa et al. - 2019 - Editorial Neuromechanics and Control of Physical .pdf"
"groups/735051","ZT3GPGK6","JIX79MRG","10.1126/scirobotics.adn1125","Ishida","2024","Paleoinspired robotics as an experimental approach to the history of life","True","C:\Users\Ben Bolen\Zotero\storage\JIX79MRG\Ishida et al. - 2024 - Paleoinspired robotics as an experimental approach.pdf"
"groups/735051","DGIE8TF3","ZM2MMLR3","","Unknown","","Neuromuscular Transmission in a Biological Context - Slater - 2024 - Comprehensive Physiology - Wiley Online Library","True","C:\Users\Ben Bolen\Zotero\storage\ZM2MMLR3\Neuromuscular Transmission in a Biological Context.pdf"
"groups/735051","Z77GX4ZD","RFXFK4SP","","Unknown","","Behavioral Motor Performance - Leib - 2024 - Comprehensive Physiology - Wiley Online Library","True","C:\Users\Ben Bolen\Zotero\storage\RFXFK4SP\Behavioral Motor Performance - Leib - 2024 - Compr.pdf"
"groups/735051","GXLYPJ7H","Z8KL3BRH","10.1017/s0263574713001045","Fukuoka","2014","Dynamic bipedal walking of a dinosaur-like robot with an extant vertebrate's nervous system","True","C:\Users\Ben Bolen\Zotero\storage\Z8KL3BRH\Fukuoka and Akama - 2014 - Dynamic bipedal walking of a dinosaur-like robot w.pdf"
"groups/735051","T8JLLLU2","C724MDEY","10.1186/s12984-017-0305-3","Valero-Cuevas","2017","On neuromechanical approaches for the study of biological and robotic grasp and manipulation","True","C:\Users\Ben Bolen\Zotero\storage\C724MDEY\Valero-Cuevas and Santello - 2017 - On neuromechanical approaches for the study of bio.pdf"
"groups/735051","TN6X6P64","L3RRL2HI","10.3390/s22124440","Mikolajczyk","2022","Recent Advances in Bipedal Walking Robots: Review of Gait, Drive, Sensors and Control Systems","True","C:\Users\Ben Bolen\Zotero\storage\L3RRL2HI\Mikolajczyk et al. - 2022 - Recent Advances in Bipedal Walking Robots Review .pdf"
"groups/735051","MK6IER6I","5GHYPG5R","10.1002/app.48786","Ding","2020","Anisotropy of poly(lactic acid)/carbon fiber composites prepared by fused deposition modeling","True","C:\Users\Ben Bolen\Zotero\storage\5GHYPG5R\Ding et al. - 2020 - Anisotropy of poly(lactic acid)carbon fiber compo.pdf"
"groups/735051","5AU3FPPY","56KQMLQE","","Unknown","","Studies of microstructural and mechanical properties of nylon/glass composite Part I The effect of thermal processing on crystallinity, transcrystallinity and crystal phases","True","C:\Users\Ben Bolen\Zotero\storage\56KQMLQE\Studies of microstructural and mechanical properti.pdf"
"groups/735051","GPG6BBL8","JHR5GAQ7","10.1108/13552540810862028","Sun","2008","Effect of processing conditions on the bonding quality of FDM polymer filaments","True","C:\Users\Ben Bolen\Zotero\storage\JHR5GAQ7\Sun et al. - 2008 - Effect of processing conditions on the bonding qua.pdf"
"groups/735051","FHNF7RS7","IHPNQ6TX","10.1186/s12903-025-05664-5","Aktug Karademir","2025","Effects of post-curing conditions on degree of conversion, microhardness, and stainability of 3D printed permanent resins","True","C:\Users\Ben Bolen\Zotero\storage\IHPNQ6TX\Aktug Karademir et al. - 2025 - Effects of post-curing conditions on degree of con.pdf"
"groups/735051","IFIABDK6","DM4ERNJW","10.1007/978-3-319-99519-9_22","Wangler","2019","The Effect of Print Parameters on the (Micro)structure of 3D Printed Cementitious Materials","True","C:\Users\Ben Bolen\Zotero\storage\DM4ERNJW\Van Der Putten et al. - 2019 - The Effect of Print Parameters on the (Micro)struc.pdf"
"groups/735051","D6NKQHYY","S6LPBT2G","10.1088/1757-899x/1248/1/012004","Maguluri","2022","Effect of printing parameters on the hardness of 3D printed poly-lactic acid parts using DOE approach","True","C:\Users\Ben Bolen\Zotero\storage\S6LPBT2G\Maguluri et al. - 2022 - Effect of printing parameters on the hardness of 3.pdf"
"groups/735051","39YMEFVV","MV7FUCVE","","Rajkumar","","Micro Hardness Analysis of 3D-Printed Specimens Using Vickers Apparatus","True","C:\Users\Ben Bolen\Zotero\storage\MV7FUCVE\Rajkumar et al. - Micro Hardness Analysis of 3D-Printed Specimens Us.pdf"
"groups/735051","TNNT3BZY","93MS3FAJ","10.1016/j.jmrt.2023.01.097","Valvez","2023","Effect of annealing treatment on mechanical properties of 3D-Printed composites","True","C:\Users\Ben Bolen\Zotero\storage\93MS3FAJ\Valvez et al. - 2023 - Effect of annealing treatment on mechanical proper.pdf"
"groups/735051","ZINHUU7M","KQ37WEU3","10.1016/j.prostr.2022.02.004","Valvez","2022","Annealing effect on mechanical properties of 3D printed composites","True","C:\Users\Ben Bolen\Zotero\storage\KQ37WEU3\Valvez et al. - 2022 - Annealing effect on mechanical properties of 3D pr.pdf"
"groups/735051","XQVJS7N5","7LDTR2MT","10.3390/polym15143110","Seok","2023","Effects of Annealing for Strength Enhancement of FDM 3D-Printed ABS Reinforced with Recycled Carbon Fiber","True","C:\Users\Ben Bolen\Zotero\storage\7LDTR2MT\Seok et al. - 2023 - Effects of Annealing for Strength Enhancement of F.pdf"
"groups/735051","PT9F32KI","I8ZHDCEC","","Sauer","","Evaluation of the Mechanical Properties of 3D Printed Carbon Fiber Composites","True","C:\Users\Ben Bolen\Zotero\storage\I8ZHDCEC\Sauer - Evaluation of the Mechanical Properties of 3D Prin.pdf"
"groups/735051","YIYX5QSQ","JKNMIGKQ","","Sanjay","2016","Studies on Mechanical Properties of Banana/E-Glass Fabrics Reinforced Polyester Hybrid Composites","True","C:\Users\Ben Bolen\Zotero\storage\JKNMIGKQ\Sanjay et al. - 2016 - Studies on Mechanical Properties of BananaE-Glass.pdf"
"groups/735051","X6AYLUAA","UC8UCTYR","","Hoffer","","Cat Hindlimb Motoneurons During Locomotion. 11. Normal Activity Patterns","True","C:\Users\Ben Bolen\Zotero\storage\UC8UCTYR\Hoffer et al. - Cat Hindlimb Motoneurons During Locomotion. 11. Normal Activity Patterns.pdf"
"groups/735051","IG5DZ4DK","9HCW3YAF","10.3390/act6040033","Martens","2017","Modeling the Static Force of a Festo Pneumatic Muscle Actuator: A New Approach and a Comparison to Existing Models","True","C:\Users\Ben Bolen\Zotero\storage\9HCW3YAF\Martens and Boblan - 2017 - Modeling the Static Force of a Festo Pneumatic Mus.pdf"
"groups/735051","KDFT7WIN","LEQENSWY","10.1109/robosoft54090.2022.9762146","Tondu","2022","Static Modeling of Pneumatic Artificial Muscle Actuator","True","C:\Users\Ben Bolen\Zotero\storage\LEQENSWY\Tondu - 2022 - Static Modeling of Pneumatic Artificial Muscle Act.pdf"
